id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4771047,Beautiful & big apartment in the heart of A'dam,2954807,Martin,,Centrum-Oost,52.36978317212053,4.901703634991027,Entire home/apt,260,5,19,2018-11-19,1.03,2,0
4771262,Cozy apartment in East,7263387,Pim,,Oostelijk Havengebied - Indische Buurt,52.362270056216595,4.933698917297422,Entire home/apt,100,2,8,2016-03-22,0.17,1,0
4772874,"Canal view: big, central, 2 bdrms",3556952,Jo,,Westerpark,52.38075414171378,4.877663610724849,Entire home/apt,140,3,10,2016-09-28,0.23,2,0
4773728,Central located studio de pijp,12054956,Daryl,,De Pijp - Rivierenbuurt,52.356142905112556,4.900492607681573,Private room,79,1,6,2016-07-26,0.19,1,0
4774677,Modern cozy apartment in Javastraat,5299087,Nick,,Oostelijk Havengebied - Indische Buurt,52.36351577636433,4.932992400943808,Entire home/apt,75,2,29,2019-01-02,0.59,2,2
4774851,Cosy studio in the heart of the lovely Pijp area,22642887,Marianne,,De Pijp - Rivierenbuurt,52.352153894935256,4.886822821794886,Entire home/apt,119,2,51,2019-01-01,1.04,1,9
4774934,city centre apartement ,24626910,Marijtje,,Westerpark,52.3765335283425,4.8751812022021985,Entire home/apt,99,3,1,2015-08-17,0.02,1,0
4775024,Urban Studio in Vibrant De Pijp,2079597,Tatiana,,De Pijp - Rivierenbuurt,52.35218157424789,4.888450546328633,Entire home/apt,100,3,39,2019-01-02,0.79,1,5
4775827,Spacious Luxury Canal Apartment,20800124,Jurjen,,Centrum-Oost,52.36321755165331,4.906643512031204,Entire home/apt,395,3,66,2018-12-10,1.40,3,242
4776257,Intimate Jordaan Luxury Apartment,20800124,Jurjen,,Centrum-West,52.37440051130944,4.879732620271715,Entire home/apt,275,3,9,2019-01-02,0.28,3,261
4779111,Comfortable and quiet home with a view,24643319,David,,De Baarsjes - Oud-West,52.36284431038281,4.860960049051553,Entire home/apt,140,3,20,2018-11-26,0.45,1,258
4781058,Dreaming in Amsterdam,24652132,Edith,,Westerpark,52.38249775565237,4.870891229583968,Entire home/apt,95,3,17,2016-11-13,0.35,1,0
4785061,"Entire house, center of The Jordaan",7215028,Sabrina,,Centrum-West,52.373507699855175,4.879704842763177,Entire home/apt,180,1,26,2019-01-09,0.66,1,15
4788426,Comfy apartment at perfect spot,10420750,Nienke,,De Baarsjes - Oud-West,52.361245562360466,4.850315577433433,Entire home/apt,109,6,61,2019-01-07,1.23,1,96
4789122,"Bright Room, Amsterdam",5780127,Misak & Kors,,Oud-Oost,52.3549864562298,4.924910423606636,Private room,65,2,360,2018-12-24,7.95,2,57
4789358,View on the Rijksmuseum,10008270,Gido,,De Pijp - Rivierenbuurt,52.35851117180858,4.888350239534323,Private room,60,3,0,,,2,0
4791553,Studio nearby Amstel,24696101,Lisanne,,Watergraafsmeer,52.33890836199443,4.921905110644121,Entire home/apt,79,3,35,2018-11-21,0.78,1,8
4793315,beautiful dikehouse with jacuzzi,24702118,Pam,,Oud-Noord,52.392084110485406,4.934712851949512,Entire home/apt,125,1,249,2019-01-04,5.41,1,300
4797483,Bed & Toaster – guestroom Amsterdam,24721388,Niek,,De Baarsjes - Oud-West,52.3632173983941,4.866607506477826,Private room,85,2,200,2018-12-21,4.20,1,245
4799506,House with the view of the water,23062050,Anne,,Slotervaart,52.36955604425061,4.830766006075683,Entire home/apt,225,3,8,2018-12-31,0.18,1,6
4802024,Cosy apt in Amsterdam - Westerpark,1018865,Dino,,Westerpark,52.384649707215466,4.875218647131075,Entire home/apt,99,3,2,2017-09-25,0.05,1,0
4804757,Charming apartment with canal view,23693012,Ramon & Dorothe,,Centrum-Oost,52.364165233470644,4.897744433016215,Entire home/apt,250,2,193,2019-01-02,4.07,1,325
4806346,Family house Amsterdam at Children playground,17898488,Johan,,Bos en Lommer,52.374151426799834,4.837423265480412,Entire home/apt,235,3,23,2018-08-07,0.51,1,27
4806490,Nice & tidy apartment @ Vondelpark,4621039,Thom,,Zuid,52.35229045060882,4.8525756494228265,Entire home/apt,150,1,0,,,3,0
4806556,Houseboat near city center,24074823,Lucas,,De Baarsjes - Oud-West,52.369070722541196,4.872504706276216,Entire home/apt,150,3,94,2018-07-15,2.15,1,0
4811555,Spacious family apt 10min to centre,9000116,Georgia,,De Pijp - Rivierenbuurt,52.34284815685233,4.902888698480198,Entire home/apt,275,3,5,2016-09-13,0.10,2,0
4812673,Beautiful room in the centre,17517212,Sanne,,De Pijp - Rivierenbuurt,52.3529568407996,4.896273274720814,Private room,80,1,2,2015-08-10,0.04,2,0
4814278,Appartment Next to Vondelpark,8648916,Karsten,,De Baarsjes - Oud-West,52.3626737189719,4.866173159274685,Entire home/apt,150,3,4,2015-10-19,0.09,1,0
4815695,Short stay with amazing roof terrace,24800445,Museum Quarter,,Zuid,52.353526572005414,4.885182522218953,Entire home/apt,155,7,52,2018-11-26,1.06,1,347
4818544,Comfortable B&B with balcony near centre,5022649,Jip,,De Pijp - Rivierenbuurt,52.35609967524041,4.899552807951135,Private room,90,2,163,2019-01-02,3.42,2,113
4818598,Beautiful quiet house Westerpark,11408387,Catharina,,Westerpark,52.38920915778043,4.8752245692488545,Entire home/apt,90,4,18,2016-08-24,0.37,1,0
4819996,Spacious family apartment,8267277,Maud,,Westerpark,52.384266647986934,4.867794120163956,Entire home/apt,220,4,25,2017-09-19,0.54,1,312
4820483,'Tulip' Room Canal District A'dam,10357130,Lise,,Centrum-West,52.374468752173975,4.88450309528858,Private room,90,4,244,2018-12-29,5.28,2,19
4821773,"Lovely Studio in the ""Pijp""",9448067,Sophie,,De Pijp - Rivierenbuurt,52.356004379256376,4.902064293220649,Entire home/apt,130,1,4,2018-02-02,0.10,1,0
4830755,"CENTRALLY LOCATED, renovated, quiet",24609966,Kasia,,Centrum-Oost,52.36543774950331,4.912913878700951,Entire home/apt,105,12,45,2019-01-01,0.92,1,4
4830791,Design/Luxury/Canal Apartment ,6019841,Petra,,Centrum-Oost,52.366929499388156,4.906885104539565,Entire home/apt,359,3,35,2019-01-02,0.83,2,101
4830796,sunny big room in green area,24868622,Kathrin,,Geuzenveld - Slotermeer,52.38079920404559,4.830557608339884,Private room,75,3,107,2018-10-23,2.18,1,301
4831146,Cozy appartment with a garden,6420712,Wieger & Tania,,De Pijp - Rivierenbuurt,52.35148188183347,4.892678733544495,Entire home/apt,160,3,4,2017-09-18,0.08,1,98
4835069,Brilliant house AND garden house - for 3 months!,24737931,Mark & Liselot,,De Baarsjes - Oud-West,52.3693557756695,4.86438012066686,Entire home/apt,350,5,13,2018-08-26,0.28,1,149
4843590,home with balcony near the canal,10392465,Patrick,,Oud-Oost,52.35406602604119,4.909683317736191,Entire home/apt,135,2,17,2018-06-11,0.43,1,4
4844163,"Cozy, comfortable  Apt in Amsterdam",24818331,Cristina,,Bos en Lommer,52.37766647529322,4.857620494777947,Entire home/apt,200,4,8,2016-05-16,0.16,1,365
4844569,Sunny canal house with roof-terras in Amsterdam,6721061,Karen,,Oostelijk Havengebied - Indische Buurt,52.37358254086182,4.943934582633603,Entire home/apt,150,3,19,2017-07-01,0.42,1,14
4844978,Appartment in Amsterdam for rent,17200067,Annamariska,,Westerpark,52.390139385696656,4.877198636430434,Entire home/apt,129,1,31,2018-06-24,0.91,1,364
4845712,Great apartment next to Vondelpark,15466411,Annabel,,Zuid,52.354825545630185,4.846677530054477,Entire home/apt,100,7,16,2018-10-31,0.33,1,12
4847183,Casa CaroLeon,24940666,Leon,,Oud-Oost,52.36404424636804,4.925188235949716,Entire home/apt,167,2,63,2018-08-10,1.31,1,25
4850547,Appartment in the Pijp,10541674,Tessa,,De Pijp - Rivierenbuurt,52.35707720122185,4.899270724680987,Entire home/apt,175,5,8,2019-01-02,0.18,1,0
4851269,comfy big room in a nice apartment,14213099,Karima,,Noord-Oost,52.392433817430764,4.956993975114999,Private room,68,3,2,2016-08-19,0.07,1,0
4851752,Lovely apartment with roof terrace,693375,Ruud & Esmeralda,,Oostelijk Havengebied - Indische Buurt,52.362830546891466,4.933660944398357,Entire home/apt,110,2,30,2019-01-02,0.62,1,37
4851958,Lovely canal house in Amsterdam,16919150,Caro,,De Baarsjes - Oud-West,52.366819610545775,4.8565590434606785,Entire home/apt,100,2,6,2016-09-11,0.14,1,0
4854975,Canal View Apartment - Amsterdam,24975807,Irene,,Centrum-West,52.375481578192364,4.881801126159093,Entire home/apt,140,3,30,2018-12-08,0.61,1,116
4860508,Amazing Houseboat on best spot ever,20850737,Joost,,Centrum-West,52.37979326543706,4.887464053894288,Entire home/apt,295,3,102,2018-12-30,2.08,1,12
4861759,Quiet villa close to city centre,25007622,Mariette,,De Aker - Nieuw Sloten,52.34469521095873,4.800474623279757,Entire home/apt,200,2,8,2016-08-15,0.19,1,0
4863788,Family House in Amsterdam,10163569,A,,Centrum-Oost,52.36092482607494,4.9016404664496465,Entire home/apt,300,3,0,,,1,0
4864384,2-Person Balcony Room + Free Parking,18482089,Klaas,,De Aker - Nieuw Sloten,52.349317962521326,4.787816252112123,Private room,59,3,123,2018-11-04,2.61,5,358
4865992,beautiful renovated apartment,20521588,Cees,,Oud-Oost,52.358680395216524,4.914355115312135,Entire home/apt,150,3,10,2017-08-05,0.27,1,0
4869412,Comfy Apartment in Nice Area,8171148,Victor,,Oud-Oost,52.357992046743526,4.9148713594062485,Entire home/apt,125,3,30,2018-12-30,0.69,1,41
4869956,Spacious apartment Jordaan/center,7908960,Vincent,,Westerpark,52.374747435282025,4.865799259027819,Entire home/apt,225,1,1,2015-01-02,0.02,1,0
4871100,"Beautiful, Stylish Centre Apartment",10411661,Maaike,,Centrum-Oost,52.36564803267617,4.897864542617124,Entire home/apt,239,2,19,2018-02-18,1.13,1,0
4871790,"Large private apartment, free WIFI",7975445,Maurits,,De Pijp - Rivierenbuurt,52.34951453274773,4.889296732657522,Entire home/apt,175,2,0,,,1,0
4872566,"Cozy and lovely room, with garden!!",2377186,Juan,,Bos en Lommer,52.376956019622874,4.847138286936787,Private room,70,2,1,2015-01-05,0.02,1,0
4872957,A place to feel home!,5106560,Lieselotte & Titus,,Centrum-West,52.36903417895578,4.8834034444877625,Entire home/apt,200,3,13,2016-09-13,0.28,1,0
4872974,Boutique guesthouse with garden,3020043,Max,,De Baarsjes - Oud-West,52.36274883063715,4.863102655156603,Private room,110,2,186,2019-01-05,3.99,1,121
4875805,"Comfortable, lovely and quiet loft",16145613,Sara,,Centrum-Oost,52.36748285161998,4.90799634378872,Entire home/apt,150,2,2,2018-12-09,0.04,2,168
4876878,Nice place city centre of Amsterdam,7397156,Lynn,,Centrum-Oost,52.36848061990309,4.921038853610518,Entire home/apt,95,3,5,2018-09-18,0.13,1,0
4877696,Cozy Apartment in Cool Neighborhood,10905140,Cristina,,Centrum-Oost,52.3711555724083,4.932509884865594,Entire home/apt,68,2,21,2018-08-26,0.85,1,0
4878292,Cozy ground floor apartment,18162272,Fokkelien,,De Baarsjes - Oud-West,52.36819424100558,4.873267771650312,Entire home/apt,125,4,2,2016-04-26,0.06,1,0
4878394,New big apartment (80m2) with garden!,20017740,Stefan,,Oud-Oost,52.35758378844346,4.926368353929736,Entire home/apt,175,3,9,2018-07-11,0.20,1,22
4879044,"60m2 , close to center/metro/shops",23686734,Dirk,,Oud-Oost,52.35713895416542,4.9133914995761305,Entire home/apt,90,6,3,2016-01-05,0.06,1,0
4880879,"Two Amsterdam Rooms, Oost, 3pp in Casa Vrolik bnb",4905127,Toetsie,,Oud-Oost,52.357427840943636,4.920958562245716,Private room,223,1,11,2018-10-14,0.56,3,285
4885745,Charming app. with beautiful view,12277460,Ilona,,De Pijp - Rivierenbuurt,52.358365017375675,4.901552551610434,Entire home/apt,116,2,35,2019-01-06,0.71,1,14
4887616,Quaint Outhouse in Amsterdam West  ( pvt bathroom),25142874,Varun,,De Baarsjes - Oud-West,52.361876008681655,4.851574442081717,Private room,80,2,119,2019-01-02,4.39,1,163
4890067,Bright and modern apartment in West,20384529,Koen,,Bos en Lommer,52.37879414534987,4.85430520845694,Entire home/apt,99,12,25,2018-11-01,1.09,1,0
4891002,A room in Amsterdam (Nieuw West),2191037,Haris,,Osdorp,52.36544590623797,4.804842535342809,Private room,49,1,0,,,1,0
4892972,"Stylish, super central apartment",20674116,Jutka,,Zuid,52.35509478882626,4.884251824644551,Private room,155,2,64,2018-10-11,1.30,1,346
4896573,Comfy place near everything,6918150,Seada,,De Baarsjes - Oud-West,52.37335194970689,4.860321945324975,Entire home/apt,85,3,5,2015-03-22,0.10,1,0
4898741,Luxurious houseboat on Amstel River,3356377,Martijn,,Centrum-Oost,52.365575790408535,4.902317773267703,Entire home/apt,350,2,43,2018-12-26,0.89,1,0
4899798,Sunny Room with a Balcony 15min Tram from Center,25220162,Natalia,,Oostelijk Havengebied - Indische Buurt,52.36318241829815,4.944674560004473,Private room,65,4,56,2018-11-18,1.97,1,0
4904202,Luxury water apartment Silodam,11930041,Christian,,Westerpark,52.39249800342087,4.8919780572894584,Entire home/apt,175,5,0,,,1,0
4906681,"Cozy & Comfortable in ""Oud West"" neighborhood",14130159,Geert,,De Baarsjes - Oud-West,52.36583896786131,4.863295721272414,Entire home/apt,100,4,32,2018-09-26,0.74,1,4
4908135,NEW! SPACIOUS APARTMENT AMSTERDAM!,5654502,Maret,,De Baarsjes - Oud-West,52.370985041514444,4.860911850002522,Entire home/apt,150,4,19,2018-09-24,0.42,1,0
4911386,3-bedroom apartment in Oost,25291342,Koen,,Oud-Oost,52.36365837051422,4.926348147754524,Entire home/apt,400,1,26,2017-09-10,0.53,1,0
4913607,Unique 5-floor Bright Tower Apartment in Hip East!,9617177,Andy,,Oostelijk Havengebied - Indische Buurt,52.36299344210395,4.938925575602324,Entire home/apt,185,2,7,2018-09-19,0.33,1,358
4918505,Comfortable City Centre Apartment,25332737,Vera,,Centrum-Oost,52.3637462831742,4.920343416567367,Entire home/apt,145,3,11,2018-06-03,0.22,1,0
4919004,Cozy & spacious in citycentre,25304400,Obrad,,De Pijp - Rivierenbuurt,52.35598051972759,4.893338587968459,Entire home/apt,350,2,42,2018-12-30,0.87,1,0
4919405,Charming 2BD in Central de Pijp  ,7716979,Julie,,De Pijp - Rivierenbuurt,52.357301514442284,4.890044078837693,Entire home/apt,180,2,1,2015-01-03,0.02,1,0
4920240,Central apartment: colourful and comfortable,24217143,Heleen,,Westerpark,52.387527187099025,4.8832048809132305,Entire home/apt,120,4,2,2017-05-29,0.04,1,0
4922524,apartment 10 min to citycenter,25348254,Wout,,De Baarsjes - Oud-West,52.362513448169324,4.856004633498001,Entire home/apt,200,2,0,,,1,0
4926673,Cosy and light appartment in West,21348537,Franka,,De Baarsjes - Oud-West,52.37098715643718,4.854547434714104,Private room,40,14,3,2015-07-27,0.06,1,0
4927604,Spacious room with private bathroom,25383884,Nina,,De Baarsjes - Oud-West,52.36168085106045,4.860213911661463,Private room,70,2,8,2016-08-16,0.17,1,0
4928162,Cosy appt central east side 2pax,25386250,Aafke,,Oud-Oost,52.3577588351531,4.9133050608288995,Entire home/apt,80,5,5,2015-07-21,0.11,1,0
4928468,New & Light Rooftop apartment in Oud-West,14548956,Laura,,De Baarsjes - Oud-West,52.36621546380832,4.865318015001871,Entire home/apt,127,2,42,2018-10-27,0.94,1,18
4931145,Bright & cozy Amstel studio,25402431,Inge,,Oud-Oost,52.35314792295683,4.91276373536476,Entire home/apt,90,2,4,2016-02-14,0.10,1,0
4931565,a private room with a single bed,25404766,Nafize,,Slotervaart,52.348394193684534,4.843622489304911,Private room,74,1,2,2015-08-23,0.04,1,0
4932087,Cozy apartment in the city center of Amsterdam!,5990448,Pryscilla,,Centrum-West,52.37677724083933,4.896142082678744,Entire home/apt,149,3,52,2018-12-30,1.10,1,1
4934237,Living in Amsterdam (Private Room - CS area),25422214,John,,Oud-Noord,52.382229889526315,4.912531665020734,Private room,99,1,263,2019-01-02,5.55,2,71
4934646,Apartment near center next to park,6670843,David,,Oud-Oost,52.36198499250932,4.917244570462158,Private room,110,4,62,2018-12-24,1.35,1,10
4939811,Perfect stay for a couple or a family,5023084,Patrick,,Oud-Oost,52.355575808662266,4.909170176419966,Entire home/apt,143,3,31,2018-09-14,0.84,1,0
4941689,lovely+bright+trendy apartment,2154572,Veerle,,Oud-Oost,52.35682681323374,4.921946344857453,Entire home/apt,119,2,48,2019-01-01,1.13,1,4
4942234,"Comfortable, Spacious and Quiet",23429184,Lou,,Watergraafsmeer,52.350981620779145,4.938387722904305,Entire home/apt,275,2,61,2018-07-18,1.33,1,91
4945761,"Colourful, Cozy and Close to Amsterdam City Center",77950,Cris & Jules,,Westerpark,52.387997396756056,4.878504121912886,Entire home/apt,100,5,8,2018-09-12,0.28,1,37
4947466,Leidse Square Night Life,4562355,Sayed,,Centrum-West,52.3693004183029,4.888332562581285,Entire home/apt,360,3,18,2018-10-15,0.37,1,357
4949715,Cosy apartment close to city center,8674617,Manon,,De Baarsjes - Oud-West,52.37105143781613,4.847580863716893,Entire home/apt,100,3,19,2017-05-18,0.41,1,36
4951858,Modern & spacious apartment next to Vondelpark,1861319,Bob,,De Baarsjes - Oud-West,52.35787609118899,4.856821797982843,Entire home/apt,189,3,5,2018-09-28,0.23,1,0
4952367,"Spacious, perfect located apartment",25527957,Rachelle,,De Pijp - Rivierenbuurt,52.35112988295522,4.900201405785701,Entire home/apt,250,2,41,2019-01-10,0.86,1,15
4952768,Lovely Studio in Amsterdam BoLo,6349114,Daniella,,Bos en Lommer,52.37680673280522,4.844413514796768,Entire home/apt,85,2,10,2017-07-12,0.21,1,0
4961851,Spacious and Cozy Apartment,25578633,Benjamin,,Noord-West,52.406569490585696,4.908171581123927,Entire home/apt,112,2,109,2018-09-17,2.30,2,309
4963297,Beautiful & stylish apartement with garden,5117324,Najah,,Oostelijk Havengebied - Indische Buurt,52.36339418215088,4.946066866137171,Entire home/apt,95,2,9,2019-01-02,0.30,1,104
4963471,Spacious studio in heart of city,13526671,Floor,,Centrum-Oost,52.35982152569618,4.897069461538156,Entire home/apt,85,2,28,2018-12-16,0.61,1,14
4964816,APARTMENT + GARDEN IN CITY CENTER,19827437,Anouk,,De Pijp - Rivierenbuurt,52.3550337236959,4.905520640410683,Entire home/apt,117,3,35,2018-07-22,0.78,1,0
4965578,"Stunning 2 floors flat, canal and Westerpark view",13659453,Vincenzo,,Westerpark,52.38546856696554,4.870945379747097,Entire home/apt,115,2,12,2017-07-30,0.41,2,0
4969675,Family house  near city center in rural landscape,21077937,Hanneke,,Noord-Oost,52.38606915680533,4.957696521637744,Entire home/apt,175,3,13,2018-05-11,0.39,2,257
4972390,STYLE on Canal In Center by Jordaan,1829492,Fred,,Westerpark,52.37653981978175,4.875663363541538,Entire home/apt,165,30,7,2015-11-11,0.15,3,180
4973038,Luxury Cozy Apartment/House,3139107,Vivian,,De Baarsjes - Oud-West,52.36627850611113,4.862642561635569,Entire home/apt,300,2,9,2017-07-18,0.20,1,134
4973620,Cozy 1 bedroom by City Center,20216400,Ceyda,,De Baarsjes - Oud-West,52.364616251784575,4.861690588675806,Private room,110,2,11,2017-05-29,0.23,1,0
4975588,"modern, light, arty apartment",1446402,Nina,,Bos en Lommer,52.3818083250037,4.852747536195074,Entire home/apt,115,4,5,2018-06-10,0.12,1,0
4976444,"Cozy Apartment in ""de Pijp"" ",798559,Hannes,,De Pijp - Rivierenbuurt,52.35216099627158,4.8970972614806865,Entire home/apt,85,3,36,2018-07-22,0.77,1,3
4981487,Nice room with panoramic view and bikes!,15970778,Paul & Linde,,Osdorp,52.351193475845776,4.7994998105632165,Private room,69,1,266,2019-01-09,5.45,1,161
4984717,the blue sheep your place to sleep,12025422,Novella,,Centrum-West,52.376928046878476,4.891220313383387,Private room,89,3,76,2018-11-25,1.65,2,292
4985612,Amsterdam Old Center ,25694276,Ursula,,Westerpark,52.37968160659571,4.877816696701208,Entire home/apt,100,186,2,2015-10-19,0.05,1,0
4989800,Flat in historical heart,25726639,Emmanuel,,Centrum-West,52.37618893962608,4.902053695392451,Entire home/apt,160,2,71,2018-12-22,1.51,1,153
4989946,Beautiful central home + garden,25727239,Valesca,,De Baarsjes - Oud-West,52.37051235988732,4.868476445024303,Entire home/apt,128,3,19,2018-01-06,0.41,1,0
4991085,BedandBike for 2: free use of bikes,459028,Stefania,,De Baarsjes - Oud-West,52.3650095622502,4.8509741080841975,Private room,82,3,80,2019-01-07,1.90,4,282
4991500,Your own apt in Centre of Amsterdam,25734707,Johan,,Centrum-Oost,52.36102672002656,4.891833896301887,Entire home/apt,105,2,114,2018-12-16,2.53,1,12
